InvestorsName,TotalInvested,AvgDealSize,NumDeals,NumIndustries,NumCities,NumStages,Cluster,Archetype
Rocketship,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
"Rohan Angrish, Hrishi Oberoi, Rahul Mehta, Kapil Hetamsaria, Pranav Dedhia",200000.0,200000.0,1,1,1,1,0,Aggressive Investor
Rohto Pharmaceutical,5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
Romulus Capital,2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
Ronnie Screwvala,3500000.0,3500000.0,1,1,1,1,0,Aggressive Investor
"Roopak Saluja, Vishal Khare",450000.0,450000.0,1,1,1,1,0,Aggressive Investor
RoundGlass Partners,4000000.0,1333333.3333333333,3,2,2,1,0,Aggressive Investor
"Ruchirans Jaipuria, Anuj Sanghi",500000.0,500000.0,1,1,1,1,0,Aggressive Investor
"Rudy Gopalakrishnan, ah! Ventures",200000.0,200000.0,1,1,1,1,0,Aggressive Investor
S Chand and Co Pvt Ltd,200000.0,200000.0,1,1,1,1,0,Aggressive Investor
"S Chand and Co Pvt Ltd, Blume Ventures",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"S Chand, AdvantEdge Partners",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
S S Mukherji & Others,350000.0,350000.0,1,1,1,1,0,Aggressive Investor
S. Xavier Britto,1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
"S.Gopalakrishnan, Beenos",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
SAIF Partners,12200000.0,1742857.142857143,7,6,2,2,1,Balanced Investor
SAIF Partners and others,30000000.0,30000000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, Accel Partners, Kunal Bahl, Rohit Bansal",1600000.0,1600000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, Accion",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, Aprameya Radhakrishnan, Phanindra Sama, Subba Rao Telidevara, Vibhu Garg, Paula Ravindra Mariwala, Gaurav Bhalotia",1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, Haresh Chawla",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, IDG Ventures India",4000000.0,4000000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, IDG Ventures India, Vertex Ventures, Valiant Capital",12500000.0,12500000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners, India Quotient",5350000.0,2675000.0,2,2,2,1,0,Aggressive Investor
"SAIF Partners, Sequoia Capital",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"SAIF Partners,  Accel Partners",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
SAIF partners,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"SAP.iO, Unilazer Ventures",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
"SBI-FMO Fund, Bessemer Venture Partners, Catamaran Ventures",18500000.0,18500000.0,1,1,1,1,0,Aggressive Investor
SEEK Ltd & affiliates,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
SF Capital Group,8000000.0,8000000.0,1,1,1,1,0,Aggressive Investor
SIDBI Venture Capital Fund,1790000.0,1790000.0,1,1,1,1,0,Aggressive Investor
"SIDBI Venture Capital Limited, YourNest Angel Fund",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
SIDBI Venture Capital Ltd,2400000.0,2400000.0,1,1,1,1,0,Aggressive Investor
"SIDBI Venture Capital Ltd, Kalaari Capital",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
SIMI Pacific Pte,260000000.0,260000000.0,1,1,1,1,0,Aggressive Investor
SQue Capital,600000.0,600000.0,1,1,1,1,0,Aggressive Investor
"SQue Capital, Grace Capital Ventures, Soham Vencaps",1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
SRI Capital,2800000.0,700000.0,4,2,3,1,0,Aggressive Investor
"Saama Capital, Blume Ventures & Vaibhav Domkundwar",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Saama Capital, Raghunandan G, Aprameya Radhakrishna",1100000.0,1100000.0,1,1,1,1,0,Aggressive Investor
"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",350000.0,350000.0,1,1,1,1,0,Aggressive Investor
"Sachin Bansal, Bunny Bansal & other investors",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Sachin and Binny Bansal, Malvinder and Shivinder Singh, Gurpreet Singh & others",2400000.0,2400000.0,1,1,1,1,0,Aggressive Investor
"Saha Fund, TV Mohandas Pai, Zia Mody, Mumbai Angels, Ananda Kallugadde, Rakesh Desai, Rakesh Malhotra",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Saif Partners,3500000.0,3500000.0,1,1,1,1,0,Aggressive Investor
Sameer Koticha,1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
"Samir Bangara, Anisha Mittal, Amit Gupta, Pallav Nadhani, Lalit Mangal, Arihant Patni, Dr. Ritesh Malik, Deobrat Singh, Saurab Paruthi, Singapore Angel Network.",100000.0,100000.0,1,1,1,1,0,Aggressive Investor
Samridhi Fund,3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"Sandeep Parwal, Krishan Gupta & Others",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Sandiep Shrivatsava,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
"Sands Capital, IFC, Accel Partners, Flipkart, Sanjiv Rangrass",70000000.0,70000000.0,1,1,1,1,0,Aggressive Investor
Sanjay Mehta & Others ( The Ten Minute Million),106000.0,106000.0,1,1,1,1,0,Aggressive Investor
"Sanjay Nayar, Vikram Sud, Anil Jaggia, Narayan Seshadri",15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
"Sanjeev Kapoor,  Ravi Saxena & Others",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
Sanjeev Sinha,295000.0,295000.0,1,1,1,1,0,Aggressive Investor
Sarath Sura,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Sarva Capital,4700000.0,4700000.0,1,1,1,1,0,Aggressive Investor
Sashi Reddi & Other unnamed investors,1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
"Sashi Reddi, Gabriel Investments",600000.0,600000.0,1,1,1,1,0,Aggressive Investor
Satoshi Studios,50000.0,50000.0,1,1,1,1,0,Aggressive Investor
"Satyen Kothari, Keshav Sanghi, Riddhesh Gandhi & Others",500000.0,500000.0,1,1,1,1,0,Aggressive Investor
Saïd Business School Seed Fund.,40000.0,40000.0,1,1,1,1,0,Aggressive Investor
Sean O’Sullivan & Others,190000.0,190000.0,1,1,1,1,0,Aggressive Investor
"SeedPlus, Infocomm Investments, Accel Partners RNT Associates",675000.0,675000.0,1,1,1,1,0,Aggressive Investor
"Seedfund, Bedrock Ventures",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Seedfund, RB International",4000000.0,4000000.0,1,1,1,1,0,Aggressive Investor
"Segnel Venture, Shinji Kimura, Sundar Chanrai, JAFCO Asia, SingTel’s Innov8, Jungle Ventures, K Ganesh",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
Sequoia Capital,168850000.0,15350000.0,11,10,5,1,1,Balanced Investor
Sequoia Capital India,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital India, Accel Partners",55000000.0,55000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital India, North Base Media, Aarin Capital, 3one4 Capital, Axilor Ventures, Kunal Shah, Sandeep Tandon",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital India, Omidyar Network, Kae Capital",12000000.0,12000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Accel Partners",9600000.0,9600000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Ascent Capital, eContext Asia, Beenos Asia",25000000.0,25000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Beenext Ventures, India Quotient, Anand Chandrasekaran",3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Blume Ventures, Uniqorn Ventures and other",70000000.0,70000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Empire Angels, NGP",11000000.0,11000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Grey Orange, Rajesh Ramaiah, Anshuman Das, Rishi Das",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani",2200000.0,2200000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",5500000.0,5500000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Kinzon Capital",15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Kunal Bahl, Rohit Bansal, Deepinder Goyal, Ashish Dhawan, Mayank Singhal",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Lightspeed Ventures",7500000.0,7500000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Matrix Partners",7500000.0,7500000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Nexus Venture Partners",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Nexus Venture Partners, Blume Ventures",11000000.0,11000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC",18000000.0,18000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Rohit Bansal, Kunal Bahl, Sandeep Tandon, Kunal Shah, Zishaan Hayath,  Abhishek Jain",1700000.0,1700000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Seedfund",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital",50000000.0,50000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Times Internet Ltd & One more Fund",20000000.0,20000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Tree Line Asia, Innoven Capital",6600000.0,6600000.0,1,1,1,1,0,Aggressive Investor
"Sequoia Capital, Unitus Seed Fund",4000000.0,4000000.0,1,1,1,1,0,Aggressive Investor
Sequoia India,31000000.0,10333333.333333334,3,2,3,1,0,Aggressive Investor
"Sequoia India, BEENEXT Ventures, Kunal Shah & Sandeep Tandon",1900000.0,1900000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, BEENEXT, Helion Ventures",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, EDBI, Blue Cloud Ventures, Hercules Capital",51000000.0,51000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, Lightspeed Venture Partners, Nexus Venture Partners, Global Founders Capital, Apoletto",34000000.0,34000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, NEA, Prime Venture Partners",12300000.0,12300000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, SAIF Partners.",36000000.0,36000000.0,1,1,1,1,0,Aggressive Investor
"Sequoia India, Sofina",75000000.0,75000000.0,1,1,1,1,0,Aggressive Investor
Sequoia and Kalaari Capital.,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Sharad Hegde, Girish Reddy, Siddharth Patil, Shrikant Patil",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Shekhar Sahu, Nitesh Pant",150000.0,150000.0,1,1,1,1,0,Aggressive Investor
"Sherpa Capital, Nyca Partners and Thomvest Ventures",13500000.0,13500000.0,1,1,1,1,0,Aggressive Investor
Shiva Ashok & Other unnamed investors,100000.0,100000.0,1,1,1,1,0,Aggressive Investor
"Shruth & Smith Group, Hermes Group",180000.0,180000.0,1,1,1,1,0,Aggressive Investor
Shunwei Capital,3000000.0,3000000.0,1,1,1,1,0,Aggressive Investor
"Siddhartha Gupta, Ashvin Chadha",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
"Sierra Ventures, Cota Capital, Vegas Tech Fund",2950000.0,2950000.0,1,1,1,1,0,Aggressive Investor
"Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,  SAIF Partners, Vertex Ventures",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Silver Range Investments, Lumina Datamatics, Shun Yoshida & Others",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Singularity Ventures,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Sistema Asia Fund, Amereus Group, Helion Ventures",8000000.0,8000000.0,1,1,1,1,0,Aggressive Investor
"Sistema Asia Fund, Helion Venture, VentureEast, India Alternatives",12000000.0,12000000.0,1,1,1,1,0,Aggressive Investor
Snapdeal,20000000.0,20000000.0,1,1,1,1,0,Aggressive Investor
Snow Leopard Technology Ventures,1600000.0,1600000.0,1,1,1,1,0,Aggressive Investor
"Snow Leopard Ventures, Alto Partners",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Snow Leopard, Paytm",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",90000000.0,90000000.0,1,1,1,1,0,Aggressive Investor
"Sofina, Hillhouse Capital",30000000.0,30000000.0,1,1,1,1,0,Aggressive Investor
SoftBank Corp,15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
SoftBank Group,1462000000.0,731000000.0,2,2,2,1,2,Conservative Investor
SoftBank Group Corp,330000000.0,330000000.0,1,1,1,1,0,Aggressive Investor
"SoftBank Group, Greenoaks Capital, Sequoia Capital,  Lightspeed India",100000000.0,100000000.0,1,1,1,1,0,Aggressive Investor
"SoftBank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners",250000000.0,250000000.0,1,1,1,1,0,Aggressive Investor
Softbank Group,5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Softbank Ventures Korea, IMM Investment",15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
"Softbank, Sequoia Capital",100000000.0,100000000.0,1,1,1,1,0,Aggressive Investor
"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",100000000.0,100000000.0,1,1,1,1,0,Aggressive Investor
"Softbank, Tiger Global, Sequoia Capital, Apoletto Managers",120000000.0,120000000.0,1,1,1,1,0,Aggressive Investor
"Sol Primero, Outbox Ventures, Nikunj Jain",240000.0,240000.0,1,1,1,1,0,Aggressive Investor
"Soma Capital, Great Oaks Ventures, 122 West Ventures",1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
Songhyun Investment,3600000.0,3600000.0,1,1,1,1,0,Aggressive Investor
Sophia Investment ApS,2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
Sreenivasa Reddy Musani,448000.0,448000.0,1,1,1,1,0,Aggressive Investor
Srinivas Tirupati,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
Star India Pvt Ltd,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
Star India Pvt. Ltd,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
Steadview Capital and existing investors,700000000.0,700000000.0,1,1,1,1,2,Conservative Investor
"Stellaris Venture Partners,",1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
"Stellaris Venture Partners, Helion Venture Partners, Powerhouse Ventures, Gokul Rajaram, Girish Mathrubootham, Aneesh Reddy, Vispi Daver",3690000.0,3690000.0,1,1,1,1,0,Aggressive Investor
"Stripes Group, Network 18, Accel Partners, SAIF Partners",82000000.0,82000000.0,1,1,1,1,0,Aggressive Investor
Subhash Goyal,470000.0,470000.0,1,1,1,1,0,Aggressive Investor
"Subramani Somasundaram, Sundeep Sahni, Mayank Mittal & Others",200000.0,200000.0,1,1,1,1,0,Aggressive Investor
Sudhir Mehta,100000.0,100000.0,1,1,1,1,0,Aggressive Investor
"Sujeet Kumar, Bhupender Singh, Yashish Dhaiya",200000.0,200000.0,1,1,1,1,0,Aggressive Investor
"Sumit Gandhi, Manish Gandhi",100000.0,100000.0,1,1,1,1,0,Aggressive Investor
Sunil Mehta,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Sunil Munjal, Mariwala family",12300000.0,12300000.0,1,1,1,1,0,Aggressive Investor
"Sunrise Capital GmBH, Big Data Investments B.V",11000000.0,11000000.0,1,1,1,1,0,Aggressive Investor
Suyash Sharma,77000.0,77000.0,1,1,1,1,0,Aggressive Investor
Swan Angel Network,150000.0,150000.0,1,1,1,1,0,Aggressive Investor
"Swan Angel Network,Sachin Khandelwal and others",375000.0,375000.0,1,1,1,1,0,Aggressive Investor
Swarnim Multiventures,800000.0,800000.0,1,1,1,1,0,Aggressive Investor
Swastika,250000.0,250000.0,1,1,1,1,0,Aggressive Investor
Swastika Co Ltd.,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Swastika Company Ltd,380000.0,190000.0,2,1,2,1,0,Aggressive Investor
Swastika Company Ltd.,40000.0,40000.0,1,1,1,1,0,Aggressive Investor
Swastika Investmart Ltd,297000.0,297000.0,1,1,1,1,0,Aggressive Investor
Syska LED group,2500000.0,2500000.0,1,1,1,1,0,Aggressive Investor
"TCS, HDFC, Faering Capital, Elevate Sports",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
"TV Mohandas Pai, LetsVenture",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"TV Mohandas Pai, V Balakrishnan, PV Srinivasan",366000.0,366000.0,1,1,1,1,0,Aggressive Investor
TVS Group,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
Tamarind Family Private Trust,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
Tania Johny Palathinkal,100000.0,100000.0,1,1,1,1,0,Aggressive Investor
Tata Capital Innovation Fund,5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
Taxmann,324000.0,324000.0,1,1,1,1,0,Aggressive Investor
Tekne Capital Management LLC,50000000.0,50000000.0,1,1,1,1,0,Aggressive Investor
Temasek Holdings,55000000.0,55000000.0,1,1,1,1,0,Aggressive Investor
"Temasek Holdings, March Capital, Warburg Pincus",145000000.0,145000000.0,1,1,1,1,0,Aggressive Investor
"Temasek, Vy Capital",60000000.0,60000000.0,1,1,1,1,0,Aggressive Investor
Tencent Holdings,35000000.0,35000000.0,1,1,1,1,0,Aggressive Investor
"Tencent Holdings, Foxconn Technology Group, Tiger Global, SoftBank Group, Bharti Enterprises",175000000.0,175000000.0,1,1,1,1,0,Aggressive Investor
"Tencent,  ru-Net, RSI Fund, Thrive Capital",55000000.0,55000000.0,1,1,1,1,0,Aggressive Investor
Tennenbaum Capital Partners & Others,100000000.0,100000000.0,1,1,1,1,0,Aggressive Investor
"TermSheet, ah! Ventures",185000.0,185000.0,1,1,1,1,0,Aggressive Investor
The 1947,300000.0,300000.0,1,1,1,1,0,Aggressive Investor
The Chennai Angels,1203000.0,300750.0,4,3,3,1,0,Aggressive Investor
"The Chennai Angels, Anthill Scale Ventures, Esvee Technologies Inc, Inc95 Consulting",311000.0,311000.0,1,1,1,1,0,Aggressive Investor
"The Chennai Angels, IDG Ventures India",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
The HR Fund,500000.0,500000.0,1,1,1,1,0,Aggressive Investor
The Ten Minute Million,108500.0,36166.666666666664,3,3,3,1,0,Aggressive Investor
Tiger Global,93500000.0,15583333.333333334,6,5,5,1,1,Balanced Investor
Tiger Global Management,31000000.0,15500000.0,2,2,2,1,0,Aggressive Investor
"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",100000000.0,100000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Flipkart",7700000.0,7700000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Lightspeed Venture Partners",5000000.0,5000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Matrix Partners",9000000.0,9000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",85000000.0,85000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Orios Venture Partners",30000000.0,30000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Ratan Tata, Nexus Venture Partners",10200000.0,10200000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global Management, Yuri Milner, Apoletto, Accel Partners, Flipkart",25000000.0,25000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global, Google Capital & Accel Partners",50000000.0,50000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global, Investment AB Kinnevik, Steadview Capital",150000000.0,150000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global, Orios Venture Partners.",15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global, Sequoia Capital",35000000.0,35000000.0,1,1,1,1,0,Aggressive Investor
"Tiger Global,  Nirvana Ventures Advisors",20000000.0,20000000.0,1,1,1,1,0,Aggressive Investor
"Tim Chen, Sanjay Venkat",180000.0,180000.0,1,1,1,1,0,Aggressive Investor
Times Internet,15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
Times Internet Ltd,4500000.0,4500000.0,1,1,1,1,0,Aggressive Investor
"Times Internet, GVFL",1400000.0,1400000.0,1,1,1,1,0,Aggressive Investor
"Times Internet, Innoven Capital, Matrix Partners India, Qualcomm Ventures",6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
Times of India Group & Existing investors,13500000.0,13500000.0,1,1,1,1,0,Aggressive Investor
"Tolaram Inc, Mountain Pine Capital",1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
Torrent Group,37000000.0,37000000.0,1,1,1,1,0,Aggressive Investor
"Tracxn Labs, Hyderabad Angels, Kunal Shah, Gaurav Bhalotia",600000.0,600000.0,1,1,1,1,0,Aggressive Investor
Transamerica,15000000.0,15000000.0,1,1,1,1,0,Aggressive Investor
"Tree Line Asia, Cisco Investments, American Express, Sequoia Capital",25000000.0,25000000.0,1,1,1,1,0,Aggressive Investor
Trifecta Capital,16900000.0,2816666.6666666665,6,3,4,1,1,Balanced Investor
Turning Ideas,50000.0,50000.0,1,1,1,1,0,Aggressive Investor
"UC-RNT Fund, Matrix Partners, alcon Edge Capital, DSG Consumer Partners",31000000.0,31000000.0,1,1,1,1,0,Aggressive Investor
Umang Kumar,445000.0,445000.0,1,1,1,1,0,Aggressive Investor
Un disclosed investors,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Undisclosed,2665000.0,380714.28571428574,7,4,3,1,1,Balanced Investor
Undisclosed Ex Mckinsey Directors and Partners,550000.0,550000.0,1,1,1,1,0,Aggressive Investor
Undisclosed HNI investors,1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
Undisclosed HNIs,3645000.0,729000.0,5,3,4,2,1,Balanced Investor
Undisclosed Investor,4880000.0,610000.0,8,5,6,2,1,Balanced Investor
Undisclosed Investors,20291000.0,966238.0952380953,21,8,7,2,1,Balanced Investor
Undisclosed Investors & Tamarind Family Private Trust,2200000.0,2200000.0,1,1,1,1,0,Aggressive Investor
"Undisclosed Japanese investor, Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding Co Ltd, 500 Start-Ups",8000000.0,8000000.0,1,1,1,1,0,Aggressive Investor
Undisclosed US Based Investors,4000000.0,4000000.0,1,1,1,1,0,Aggressive Investor
Undisclosed investor,1971000.0,281571.4285714286,7,2,3,1,0,Aggressive Investor
Undisclosed investors,20608000.0,981333.3333333334,21,12,9,2,1,Balanced Investor
Undisclosed multiple investors,147000.0,147000.0,1,1,1,1,0,Aggressive Investor
Undisclosed private investors,100000.0,100000.0,1,1,1,1,0,Aggressive Investor
Unicorn India Ventures,490000.0,245000.0,2,2,2,1,0,Aggressive Investor
"Unicorn India Ventures, Venky Krishnakumar, Suresh Shankar, Vivek Bhargava",500000.0,500000.0,1,1,1,1,0,Aggressive Investor
Unicorn Venture,225000.0,225000.0,1,1,1,1,0,Aggressive Investor
Unicorn Ventures,250000.0,250000.0,1,1,1,1,0,Aggressive Investor
Unilazer,1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
"Unilazer Fund,  Phanindra Sama, Peyush Bansal",1400000.0,1400000.0,1,1,1,1,0,Aggressive Investor
Unilazer Ventures,4600000.0,2300000.0,2,2,2,1,0,Aggressive Investor
"Unilazer Ventures,",10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Unilazer Ventures, Orios Venture Partners, Steven Lurie",2000000.0,2000000.0,1,1,1,1,0,Aggressive Investor
Uniqorn Ventures,350000.0,350000.0,1,1,1,1,0,Aggressive Investor
"Uniqorn Ventures Fund, TV Mohandas Pai, S Somasegar",1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
"Uniqorn ventures, ASP Consulting",700000.0,700000.0,1,1,1,1,0,Aggressive Investor
Unitus Seed Fund,970000.0,970000.0,1,1,1,1,0,Aggressive Investor
"Unitus Seed Fund, Bijou Kurien, Narayan Ramachandran",1200000.0,1200000.0,1,1,1,1,0,Aggressive Investor
Unnamed Media house and HNIs,6000000.0,6000000.0,1,1,1,1,0,Aggressive Investor
Unnamed investor,77000.0,77000.0,1,1,1,1,0,Aggressive Investor
"Urrshila Kerkar,",7700000.0,7700000.0,1,1,1,1,0,Aggressive Investor
V Aanand R,300000.0,300000.0,1,1,1,1,0,Aggressive Investor
"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",300000.0,300000.0,1,1,1,1,0,Aggressive Investor
"Vallabh Bhanshali, N Squared Management LLC, Jagdish & Sandeep Mehta Family Office",2300000.0,2300000.0,1,1,1,1,0,Aggressive Investor
"Varun Aggarwal, Suresh Venkat, Raj Y",400000.0,400000.0,1,1,1,1,0,Aggressive Investor
"Varun Ahuja, Anubhav Verma",150000.0,150000.0,1,1,1,1,0,Aggressive Investor
"Varun Khurana, Samar Singla, Vinay Bansal,",200000.0,200000.0,1,1,1,1,0,Aggressive Investor
"Vedanta Capital, William Campbell, Toos N Daruvala",2250000.0,2250000.0,1,1,1,1,0,Aggressive Investor
"Venk Krishnan, MJ Aravind, Vikram Kotak, Jayant Davar,  Ramkumar Nishtal, Arjun Sharmaa",440000.0,440000.0,1,1,1,1,0,Aggressive Investor
Venture Catalysts,1400000.0,350000.0,4,3,3,2,1,Balanced Investor
"Venture Catalysts, Alfa Capital, Green Shots Capital, Real Time Ventures",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Venture Catalysts, Sourav Ganguly, Ankit Aditya, Moksh Sports Ventures",464000.0,464000.0,1,1,1,1,0,Aggressive Investor
"Ventureast, Endiya Partners, Eight Roads Ventures, F-Prime Capital Partners",1500000.0,1500000.0,1,1,1,1,0,Aggressive Investor
"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",1000000.0,1000000.0,1,1,1,1,0,Aggressive Investor
"Venturra Capital, Sequoia India, Susquehanna International Group.  Wavemaker Partners, Beenext, Beenos, Digital Garage",8000000.0,8000000.0,1,1,1,1,0,Aggressive Investor
Verlinvest SA,10000000.0,10000000.0,1,1,1,1,0,Aggressive Investor
"Version One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures",1800000.0,1800000.0,1,1,1,1,0,Aggressive Investor
